epoch,loss,lr,train_balanced_accuracy,train_accuracy,valid_balanced_accuracy,valid_accuracy
31,0.23437137879090866,0.0171475,0.9755644140901206,0.9756848503986736,0.9706720060255206,0.9715512137359384
32,0.23561611302613003,0.0171475,0.9749898902181245,0.9754595273808584,0.9704291559510057,0.9712255772646537
33,0.23289817692664674,0.0171475,0.9766942124875411,0.9765088418725822,0.9720298252290007,0.9724985198342214
34,0.2337478352379678,0.0171475,0.9751074361015178,0.9755286045104077,0.9703619573246763,0.9715068087625814
35,0.22977735608967428,0.0171475,0.9757438569902628,0.9765499592115997,0.9705229741595973,0.9721284783895796
36,0.23361332578404906,0.0171475,0.9766473841305507,0.9763673982263624,0.9719512571951806,0.9722468916518651
37,0.23057110199165828,0.0171475,0.976039671311086,0.9760581958369516,0.9711722300150506,0.9715808170515098
38,0.2298940719686789,0.0171475,0.9765556459017639,0.9764578563722007,0.9718907532926292,0.9722764949674364
39,0.231066400478334,0.0171475,0.975832097218129,0.9753953843319912,0.9709236653850407,0.9708111308466547
40,0.22652180394545424,0.016290125,0.9769784317446035,0.976818044261993,0.9722663784072143,0.9727649496743634
41,0.22867984895778792,0.016290125,0.9774992190730086,0.9772193494908029,0.9727671551258245,0.9728389579632918
42,0.2268695127842995,0.016290125,0.9771871252607159,0.9768213336491144,0.971601277444666,0.9722172883362937
43,0.22643762894995928,0.016290125,0.9765576690295593,0.9768821873108603,0.9720220244009171,0.9727205447010064
44,0.2266966090892172,0.016290125,0.977434441788453,0.9769183705691956,0.9722832898197192,0.9720544701006513
45,0.22759586943285115,0.016290125,0.9769613334482172,0.9773854635404332,0.9715447644894128,0.9726909413854351
46,0.22701553546535183,0.016290125,0.9776738461288437,0.9776864424620405,0.9719777628953518,0.9727057430432208
47,0.2273999991150677,0.016290125,0.9775190728804971,0.9776831530749192,0.9712576163190768,0.972291296625222
48,0.22776704512271784,0.016290125,0.9745053493106753,0.9741569300807873,0.9693330255859361,0.9700562462995855
49,0.22634246567179103,0.016290125,0.9775941807878105,0.9772802031525486,0.9724760063965204,0.9726465364120781
50,0.2219418968797335,0.015475618749999998,0.9785326245495295,0.9781453119654747,0.9738485880568454,0.974141503848431
51,0.22468938720105264,0.015475618749999998,0.976850881334624,0.9772357964264099,0.9721035106677057,0.9727501480165778
52,0.22409998319173222,0.015475618749999998,0.9773628725619844,0.9777078234783295,0.9717622550720771,0.9724245115452931
53,0.2227591161195397,0.015475618749999998,0.9782495780232945,0.9781189968685035,0.971871685327753,0.9727797513321491
54,0.2248422151743458,0.015475618749999998,0.9757663949936765,0.9764743033078077,0.970515610389174,0.9722172883362936
55,0.22305669941877956,0.015475618749999998,0.978594803448666,0.9781157074813821,0.9735378265766418,0.9733866193013618
56,0.22106383801414276,0.015475618749999998,0.9781770862106782,0.9780910370779715,0.9730960159628967,0.9736826524570752
57,0.2235334457328477,0.015475618749999998,0.9781527041553,0.978283466224573,0.9735482848613007,0.9738602723505032
58,0.22065129845880616,0.015475618749999998,0.9780509931595308,0.9781206415620641,0.9725723986320914,0.9730757844878627
59,0.21948590004807192,0.015475618749999998,0.9782464596399639,0.9783262282571511,0.9728644593143403,0.9734902309058615
60,0.2176192014047942,0.014701837812499997,0.9783790973421257,0.9784331333385964,0.9727645406694805,0.9731201894612197
