epoch,loss,lr,train_balanced_accuracy,train_logloss,train_accuracy,valid_balanced_accuracy,valid_logloss,valid_accuracy
22,0.15651536893507617,0.014766863836952374,0.9903191739094893,0.02851201261861396,0.9905304729243288,0.9765204947803109,0.0769212170035003,0.9768366142954729
23,0.15425887606485153,0.014766863836952374,0.9914096447098969,0.027000656176234816,0.9913999121360373,0.9781197233270289,0.07189988104743468,0.9777474176654453
24,0.15245980516655291,0.014766863836952374,0.9900229801949099,0.030328587024810214,0.9902245591276166,0.9765091582563471,0.07681817990799578,0.9762156119977644
25,0.14933811667845873,0.014766863836952374,0.9903060168281647,0.03015151762755357,0.9904522693973498,0.9766573428388376,0.07414521437165943,0.9766710136827507
26,0.14754031574873533,0.014766863836952374,0.9897029858817804,0.028178097955163493,0.9908501873434492,0.9749675229077668,0.07798253624668504,0.976257012150945
27,0.1502557330017797,0.014766863836952374,0.9899596026958433,0.02791230485252442,0.9907328820529807,0.9757355869598797,0.07941479490955423,0.9765054130700284
28,0.15430852381163687,0.014766863836952374,0.9859509280717303,0.03868553589822803,0.9871217191895355,0.9716538740348734,0.08696900883259134,0.9725516984412842
29,0.14988978754715873,0.014766863836952374,0.9903032838410738,0.02812938473710695,0.9907121811193685,0.9761556328150945,0.07739543618770411,0.9762777122275352
30,0.14452123989486015,0.014028520645104754,0.9907230409527807,0.027398439886485357,0.9911192994804066,0.9748274281129538,0.08024440803928197,0.9754497091639239
31,0.14682346642965136,0.014028520645104754,0.9913883282168717,0.025272799809876147,0.9918185310157487,0.9762610382218145,0.07998221823548564,0.9769608147550146
32,0.1424249566222669,0.014028520645104754,0.9917046232146974,0.024778853332278274,0.9920232402481352,0.9769221663190327,0.07818224080496132,0.9774576165931815
33,0.1392064119027697,0.014028520645104754,0.9902225154209386,0.02709290258737038,0.9912458051858138,0.9760570559606299,0.07695206474852449,0.9770022149081953
34,0.1407576175439484,0.014028520645104754,0.9915709348765214,0.023491750588601198,0.992490161306275,0.9766856291186895,0.07879030993823033,0.9778302179718065
35,0.1441135435190722,0.014028520645104754,0.9934383772481117,0.02238832849100006,0.993318198650759,0.9768052346208368,0.07681236398006104,0.9766503136061604
36,0.13899238131176878,0.014028520645104754,0.9923684781258769,0.023744664481116687,0.9925384634847032,0.9768481839217765,0.0790361449935501,0.9772506158272786
37,0.1345606026874835,0.014028520645104754,0.992953779799441,0.021406513196043,0.9932077936714946,0.9772914673702496,0.07784032384430073,0.9777267175888551
38,0.13905873344454242,0.014028520645104754,0.9873868657643516,0.03913229675979715,0.9869147098534143,0.9706012459267219,0.09198306700041163,0.9702746900163531
39,0.1417655736839812,0.014028520645104754,0.9931715221001607,0.022625242788732857,0.9929961841279041,0.9769249671102728,0.07875055887587491,0.9765882133763895
40,0.13435922036533207,0.013327094612849515,0.9935532084854186,0.02007443294859525,0.9938058206425109,0.9764874328845644,0.07648214548495359,0.9772506158272787
41,0.12933548560938637,0.013327094612849515,0.9940080167788737,0.019314996727893687,0.9940749327794682,0.9785877397057927,0.07470176157960608,0.9787203212651887
42,0.12840253022555315,0.013327094612849515,0.9943568168837574,0.017289396776264832,0.9943601456425685,0.9770916890271963,0.0753797311375936,0.9770229149847854
43,0.13211785464847053,0.013327094612849515,0.9933599290836815,0.020917870450835763,0.993355000310514,0.977124017081366,0.07608416884326066,0.9771471154443271
44,0.13246384210384363,0.013327094612849515,0.9940940017408645,0.018845440117339726,0.9941991383811409,0.9773535946165864,0.07395808029294688,0.977209215674098
45,0.13418870972133776,0.013327094612849515,0.9941345238085985,0.018922370713153357,0.9941669369288556,0.9785596836167869,0.07282177478627878,0.9785547206524664
46,0.12910339230994022,0.013327094612849515,0.9941948787133102,0.01864398551598539,0.9941853377587329,0.9774410955880556,0.0782555265885083,0.9772299157506884
47,0.1288573077152559,0.013327094612849515,0.9940479314387849,0.01862377271669356,0.9942267396259572,0.976090250485273,0.07818606471425947,0.9763191123807159
48,0.12902059793051057,0.013327094612849515,0.9947973427310388,0.015961818680560378,0.9951398808086244,0.9773078243190865,0.07199085996470327,0.9776232172059037
49,0.1295063897914684,0.013327094612849515,0.9934685347865703,0.021460329228957978,0.9933665008291874,0.9759645278711485,0.08013302997599941,0.9759879111552712
