epoch,loss,lr,train_balanced_accuracy,train_logloss,train_accuracy,valid_balanced_accuracy,valid_logloss,valid_accuracy
28,0.33071468950245636,0.01805,0.9644574490787606,0.10852295529651204,0.9650822898304054,0.961109373614924,0.12016805206110659,0.9620980288239618
29,0.3322283184945814,0.01805,0.9623889395071512,0.1111737694646346,0.9642464743784572,0.9594018979855319,0.12248540785303677,0.9615509548151062
30,0.33145034545126606,0.0171475,0.96151350902474,0.11325929240062164,0.9631910674123153,0.9588778152119695,0.12415201805995064,0.960617509787496
31,0.3307442013391724,0.0171475,0.965239046691188,0.10642925796774934,0.9658888517415354,0.9619948556261774,0.11604645042406,0.9629767664506863
32,0.32500442532018003,0.0171475,0.9637775270017089,0.10773582697630005,0.9654701841833322,0.9596331560369947,0.11875688935882656,0.9618176533944233
33,0.32864515118098037,0.0171475,0.9635564618675708,0.10998617560389776,0.9648588991550666,0.960343875827272,0.12048881155268516,0.9617834612688696
34,0.3247582179563057,0.0171475,0.9632366172080683,0.1088667920595023,0.9650074463558447,0.9596941423912307,0.12041140405393472,0.9616603696168772
35,0.3269859165069195,0.0171475,0.9646341216963841,0.10817173358618637,0.9654196553401009,0.9614435541760435,0.1184682985894264,0.962491238267827
36,0.32518271093006706,0.0171475,0.9639033467897313,0.109016055432547,0.965120661357972,0.9603094721603496,0.12011255439512461,0.9618415878823108
37,0.3228998607466655,0.0171475,0.9654920572768582,0.10489994510175212,0.9662003829554434,0.9622026445621883,0.11556193348023447,0.9632332073923375
38,0.3264323779697084,0.0171475,0.9608191290812419,0.11424668253960482,0.9633517719287582,0.9578859194386162,0.12513135199859865,0.9603679072709553
39,0.3257823812010687,0.0171475,0.964019980860685,0.10563915888933509,0.965889991489879,0.961077831755109,0.11587079027682048,0.9630759236147917
40,0.3199363931259756,0.016290125,0.965256155235845,0.104733476635733,0.9668295240410917,0.961818512750828,0.11578843379400021,0.9634930675465441
41,0.32029480478411054,0.016290125,0.9631438612525741,0.11116921076103063,0.9638551607804997,0.9592846809031581,0.12288280647022243,0.9603131998700698
42,0.326646847541694,0.016290125,0.964756694425098,0.10758806094390747,0.9654652452738434,0.9610545869988082,0.11781477513921483,0.9621629938625136
43,0.3202573305669926,0.016290125,0.9648026030258589,0.1049987518571502,0.9662832046684093,0.9611216630593414,0.11626032349642598,0.9629733472381311
44,0.31877817520835533,0.016290125,0.9634110420717743,0.11451193670811255,0.963661783478208,0.9604630910401385,0.12544549060782306,0.9610038808062503
45,0.31889448613508214,0.016290125,0.9651411820969157,0.10246969378093193,0.9669317214758981,0.9615679465030251,0.11387954049732782,0.9638555040774109
46,0.31745596056086556,0.016290125,0.9650265403981966,0.1041181474326092,0.9668861315421555,0.9622157015829023,0.11389082688574939,0.9640367223428443
47,0.31785130634150166,0.016290125,0.9659749927309489,0.10362108478860703,0.9669765515774117,0.9622734356900449,0.11510575441276558,0.9636948010873096
48,0.3176882974368588,0.016290125,0.9661061711985216,0.09991680292159036,0.9679111452191357,0.9627057464109725,0.11043607175253897,0.9648231412305746
49,0.3173631633186154,0.016290125,0.9670853279980018,0.101063041742174,0.9677265059874779,0.9641005584395472,0.11075246212776993,0.9649633289453439
50,0.31528356091521603,0.015475618749999998,0.9662842744088482,0.10206082863880886,0.9676227888882135,0.9629504469378883,0.11294888406382822,0.9645325081633699
51,0.31581626212086716,0.015475618749999998,0.9664319824550951,0.10003881750142782,0.967856817214759,0.9630506119960904,0.11063789876885052,0.9648231412305746
52,0.3150733433924762,0.015475618749999998,0.9663598654562409,0.10207293525884453,0.9671946234271471,0.9632588061225924,0.11240102844388415,0.9643136785598276
53,0.3141902438165614,0.015475618749999998,0.9655394472172469,0.10138562261164444,0.967606452495289,0.9617073846555891,0.1124622751440447,0.9641940061203904
54,0.3143109631387641,0.015475618749999998,0.9660595802058058,0.10118620692607935,0.9677223269102182,0.9628943522726955,0.11171827624063357,0.9645530234387021
55,0.31338925410337476,0.015475618749999998,0.9654572082600017,0.10229220030142798,0.9672162786456748,0.9628167183068068,0.11280649302181334,0.9646658574530287
56,0.31390069984624347,0.015475618749999998,0.9653376047955978,0.10180666933202884,0.9672607288310742,0.961422925375164,0.11330805908401169,0.9637905390388593
57,0.31481813566925937,0.015475618749999998,0.9671857014108942,0.10062607354210176,0.9678017293781533,0.9636453982475401,0.11183090447574813,0.96438548202349
58,0.31290971641410675,0.015475618749999998,0.9662630691349227,0.10130490451954795,0.9671558719834661,0.9630421815002975,0.11269730960242855,0.964101687381396
59,0.31312631169181865,0.015475618749999998,0.9666175171232272,0.10129184774531921,0.9675012157315666,0.9628854126807648,0.11208444714947867,0.9641290410818388
